ds,zone,trigger_type,disruption_occurred,disruption_hours,rain_mm
2023-01-18,Velachery,platform_outage,0,0,0.0
2023-01-18,Velachery,bandh,0,0,0.0
2023-01-18,Velachery,heatwave,0,0,0.0
2023-01-18,Tambaram,heavy_rain,0,0,0.0
2023-01-18,Tambaram,extreme_rain,0,0,0.0
2023-01-18,Tambaram,platform_outage,0,0,0.0
2023-01-18,Tambaram,bandh,0,0,0.0
2023-01-18,Tambaram,heatwave,0,0,0.0
2023-01-18,Anna Nagar,heavy_rain,0,0,0.0
2023-01-18,Anna Nagar,extreme_rain,0,0,0.0
2023-01-18,Anna Nagar,platform_outage,0,0,0.0
2023-01-18,Anna Nagar,bandh,0,0,0.0
2023-01-18,Anna Nagar,heatwave,0,0,0.0
2023-01-18,T Nagar,heavy_rain,0,0,0.0
2023-01-18,T Nagar,extreme_rain,0,0,0.0
2023-01-18,T Nagar,platform_outage,0,0,0.0
2023-01-18,T Nagar,bandh,0,0,0.0
2023-01-18,T Nagar,heatwave,0,0,0.0
2023-01-18,Perungudi,heavy_rain,0,0,0.0
2023-01-18,Perungudi,extreme_rain,0,0,0.0
2023-01-18,Perungudi,platform_outage,0,0,0.0
2023-01-18,Perungudi,bandh,0,0,0.0
2023-01-18,Perungudi,heatwave,0,0,0.0
2023-01-19,Adyar,heavy_rain,0,0,0.0
2023-01-19,Adyar,extreme_rain,0,0,0.0
2023-01-19,Adyar,platform_outage,0,0,0.0
2023-01-19,Adyar,bandh,0,0,0.0
2023-01-19,Adyar,heatwave,0,0,0.0
2023-01-19,Velachery,heavy_rain,0,0,0.0
2023-01-19,Velachery,extreme_rain,0,0,0.0
2023-01-19,Velachery,platform_outage,0,0,0.0
2023-01-19,Velachery,bandh,0,0,0.0
2023-01-19,Velachery,heatwave,0,0,0.0
2023-01-19,Tambaram,heavy_rain,0,0,0.0
2023-01-19,Tambaram,extreme_rain,0,0,0.0
2023-01-19,Tambaram,platform_outage,0,0,0.0
2023-01-19,Tambaram,bandh,0,0,0.0
2023-01-19,Tambaram,heatwave,0,0,0.0
2023-01-19,Anna Nagar,heavy_rain,0,0,0.0
2023-01-19,Anna Nagar,extreme_rain,0,0,0.0
2023-01-19,Anna Nagar,platform_outage,0,0,0.0
2023-01-19,Anna Nagar,bandh,0,0,0.0
2023-01-19,Anna Nagar,heatwave,0,0,0.0
2023-01-19,T Nagar,heavy_rain,0,0,0.0
2023-01-19,T Nagar,extreme_rain,0,0,0.0
2023-01-19,T Nagar,platform_outage,0,0,0.0
2023-01-19,T Nagar,bandh,0,0,0.0
2023-01-19,T Nagar,heatwave,0,0,0.0
2023-01-19,Perungudi,heavy_rain,0,0,0.0
2023-01-19,Perungudi,extreme_rain,0,0,0.0
2023-01-19,Perungudi,platform_outage,0,0,0.0
2023-01-19,Perungudi,bandh,0,0,0.0
2023-01-19,Perungudi,heatwave,0,0,0.0
2023-01-20,Adyar,heavy_rain,0,0,0.0
2023-01-20,Adyar,extreme_rain,0,0,0.0
2023-01-20,Adyar,platform_outage,0,0,0.0
2023-01-20,Adyar,bandh,0,0,0.0
2023-01-20,Adyar,heatwave,0,0,0.0
2023-01-20,Velachery,heavy_rain,0,0,0.0
2023-01-20,Velachery,extreme_rain,0,0,0.0
2023-01-20,Velachery,platform_outage,0,0,0.0
2023-01-20,Velachery,bandh,0,0,0.0
2023-01-20,Velachery,heatwave,0,0,0.0
2023-01-20,Tambaram,heavy_rain,0,0,0.0
2023-01-20,Tambaram,extreme_rain,0,0,0.0
2023-01-20,Tambaram,platform_outage,0,0,0.0
2023-01-20,Tambaram,bandh,0,0,0.0
2023-01-20,Tambaram,heatwave,0,0,0.0
2023-01-20,Anna Nagar,heavy_rain,0,0,0.0
2023-01-20,Anna Nagar,extreme_rain,0,0,0.0
2023-01-20,Anna Nagar,platform_outage,0,0,0.0
2023-01-20,Anna Nagar,bandh,0,0,0.0
2023-01-20,Anna Nagar,heatwave,0,0,0.0
2023-01-20,T Nagar,heavy_rain,0,0,0.0
2023-01-20,T Nagar,extreme_rain,0,0,0.0
2023-01-20,T Nagar,platform_outage,0,0,0.0
2023-01-20,T Nagar,bandh,0,0,0.0
2023-01-20,T Nagar,heatwave,0,0,0.0
2023-01-20,Perungudi,heavy_rain,0,0,0.0
2023-01-20,Perungudi,extreme_rain,0,0,0.0
2023-01-20,Perungudi,platform_outage,0,0,0.0
2023-01-20,Perungudi,bandh,0,0,0.0
2023-01-20,Perungudi,heatwave,0,0,0.0
2023-01-21,Adyar,heavy_rain,0,0,0.0
2023-01-21,Adyar,extreme_rain,0,0,0.0
2023-01-21,Adyar,platform_outage,0,0,0.0
2023-01-21,Adyar,bandh,0,0,0.0
2023-01-21,Adyar,heatwave,0,0,0.0
2023-01-21,Velachery,heavy_rain,0,0,0.0
2023-01-21,Velachery,extreme_rain,0,0,0.0
2023-01-21,Velachery,platform_outage,0,0,0.0
2023-01-21,Velachery,bandh,0,0,0.0
2023-01-21,Velachery,heatwave,0,0,0.0
2023-01-21,Tambaram,heavy_rain,0,0,0.0
2023-01-21,Tambaram,extreme_rain,0,0,0.0
2023-01-21,Tambaram,platform_outage,0,0,0.0
2023-01-21,Tambaram,bandh,0,0,0.0
2023-01-21,Tambaram,heatwave,0,0,0.0
2023-01-21,Anna Nagar,heavy_rain,0,0,0.0
2023-01-21,Anna Nagar,extreme_rain,0,0,0.0
2023-01-21,Anna Nagar,platform_outage,0,0,0.0
2023-01-21,Anna Nagar,bandh,0,0,0.0
2023-01-21,Anna Nagar,heatwave,0,0,0.0
2023-01-21,T Nagar,heavy_rain,0,0,0.0
2023-01-21,T Nagar,extreme_rain,0,0,0.0
2023-01-21,T Nagar,platform_outage,0,0,0.0
2023-01-21,T Nagar,bandh,0,0,0.0
2023-01-21,T Nagar,heatwave,0,0,0.0
2023-01-21,Perungudi,heavy_rain,0,0,0.0
2023-01-21,Perungudi,extreme_rain,0,0,0.0
2023-01-21,Perungudi,platform_outage,0,0,0.0
2023-01-21,Perungudi,bandh,0,0,0.0
2023-01-21,Perungudi,heatwave,0,0,0.0
2023-01-22,Adyar,heavy_rain,0,0,0.0
2023-01-22,Adyar,extreme_rain,0,0,0.0
2023-01-22,Adyar,platform_outage,0,0,0.0
2023-01-22,Adyar,bandh,0,0,0.0
2023-01-22,Adyar,heatwave,0,0,0.0
2023-01-22,Velachery,heavy_rain,0,0,0.0
2023-01-22,Velachery,extreme_rain,0,0,0.0
2023-01-22,Velachery,platform_outage,0,0,0.0
2023-01-22,Velachery,bandh,0,0,0.0
2023-01-22,Velachery,heatwave,0,0,0.0
2023-01-22,Tambaram,heavy_rain,0,0,0.0
2023-01-22,Tambaram,extreme_rain,0,0,0.0
2023-01-22,Tambaram,platform_outage,0,0,0.0
2023-01-22,Tambaram,bandh,0,0,0.0
2023-01-22,Tambaram,heatwave,0,0,0.0
2023-01-22,Anna Nagar,heavy_rain,0,0,0.0
2023-01-22,Anna Nagar,extreme_rain,0,0,0.0
2023-01-22,Anna Nagar,platform_outage,0,0,0.0
2023-01-22,Anna Nagar,bandh,0,0,0.0
2023-01-22,Anna Nagar,heatwave,0,0,0.0
2023-01-22,T Nagar,heavy_rain,0,0,0.0
2023-01-22,T Nagar,extreme_rain,0,0,0.0
2023-01-22,T Nagar,platform_outage,0,0,0.0
2023-01-22,T Nagar,bandh,0,0,0.0
2023-01-22,T Nagar,heatwave,0,0,0.0
2023-01-22,Perungudi,heavy_rain,0,0,0.0
2023-01-22,Perungudi,extreme_rain,0,0,0.0
2023-01-22,Perungudi,platform_outage,0,0,0.0
2023-01-22,Perungudi,bandh,0,0,0.0
2023-01-22,Perungudi,heatwave,0,0,0.0
2023-01-23,Adyar,heavy_rain,1,8,57.46919954946938
2023-01-23,Adyar,extreme_rain,0,0,0.0
2023-01-23,Adyar,platform_outage,0,0,0.0
2023-01-23,Adyar,bandh,0,0,0.0
2023-01-23,Adyar,heatwave,0,0,0.0
2023-01-23,Velachery,heavy_rain,1,10,24.538940849623565
2023-01-23,Velachery,extreme_rain,0,0,0.0
2023-01-23,Velachery,platform_outage,0,0,0.0
2023-01-23,Velachery,bandh,0,0,0.0
2023-01-23,Velachery,heatwave,0,0,0.0
2023-01-23,Tambaram,heavy_rain,0,0,0.0
2023-01-23,Tambaram,extreme_rain,0,0,0.0
2023-01-23,Tambaram,platform_outage,0,0,0.0
2023-01-23,Tambaram,bandh,0,0,0.0
2023-01-23,Tambaram,heatwave,0,0,0.0
2023-01-23,Anna Nagar,heavy_rain,1,4,29.142000871891987
2023-01-23,Anna Nagar,extreme_rain,0,0,0.0
2023-01-23,Anna Nagar,platform_outage,0,0,0.0
2023-01-23,Anna Nagar,bandh,0,0,0.0
2023-01-23,Anna Nagar,heatwave,0,0,0.0
2023-01-23,T Nagar,heavy_rain,1,10,40.66543565084057
2023-01-23,T Nagar,extreme_rain,0,0,0.0
2023-01-23,T Nagar,platform_outage,0,0,0.0
2023-01-23,T Nagar,bandh,0,0,0.0
2023-01-23,T Nagar,heatwave,0,0,0.0
2023-01-23,Perungudi,heavy_rain,1,2,23.72411071223597
2023-01-23,Perungudi,extreme_rain,0,0,0.0
2023-01-23,Perungudi,platform_outage,0,0,0.0
2023-01-23,Perungudi,bandh,0,0,0.0
2023-01-23,Perungudi,heatwave,0,0,0.0
2023-01-24,Adyar,heavy_rain,0,0,0.0
2023-01-24,Adyar,extreme_rain,0,0,0.0
2023-01-24,Adyar,platform_outage,0,0,0.0
2023-01-24,Adyar,bandh,0,0,0.0
2023-01-24,Adyar,heatwave,0,0,0.0
2023-01-24,Velachery,heavy_rain,0,0,0.0
2023-01-24,Velachery,extreme_rain,0,0,0.0
2023-01-24,Velachery,platform_outage,0,0,0.0
2023-01-24,Velachery,bandh,0,0,0.0
2023-01-24,Velachery,heatwave,0,0,0.0
2023-01-24,Tambaram,heavy_rain,0,0,0.0
2023-01-24,Tambaram,extreme_rain,0,0,0.0
2023-01-24,Tambaram,platform_outage,0,0,0.0
2023-01-24,Tambaram,bandh,0,0,0.0
2023-01-24,Tambaram,heatwave,0,0,0.0
2023-01-24,Anna Nagar,heavy_rain,0,0,0.0
2023-01-24,Anna Nagar,extreme_rain,0,0,0.0
2023-01-24,Anna Nagar,platform_outage,0,0,0.0
2023-01-24,Anna Nagar,bandh,0,0,0.0
2023-01-24,Anna Nagar,heatwave,0,0,0.0
2023-01-24,T Nagar,heavy_rain,0,0,0.0
2023-01-24,T Nagar,extreme_rain,0,0,0.0
2023-01-24,T Nagar,platform_outage,0,0,0.0
2023-01-24,T Nagar,bandh,0,0,0.0
2023-01-24,T Nagar,heatwave,0,0,0.0
2023-01-24,Perungudi,heavy_rain,0,0,0.0
2023-01-24,Perungudi,extreme_rain,0,0,0.0
2023-01-24,Perungudi,platform_outage,0,0,0.0
2023-01-24,Perungudi,bandh,0,0,0.0
2023-01-24,Perungudi,heatwave,0,0,0.0
2023-01-25,Adyar,heavy_rain,0,0,0.0
2023-01-25,Adyar,extreme_rain,0,0,0.0
2023-01-25,Adyar,platform_outage,0,0,0.0
2023-01-25,Adyar,bandh,0,0,0.0
2023-01-25,Adyar,heatwave,0,0,0.0
2023-01-25,Velachery,heavy_rain,0,0,0.0
2023-01-25,Velachery,extreme_rain,0,0,0.0
2023-01-25,Velachery,platform_outage,0,0,0.0
2023-01-25,Velachery,bandh,0,0,0.0
2023-01-25,Velachery,heatwave,0,0,0.0
2023-01-25,Tambaram,heavy_rain,0,0,0.0
2023-01-25,Tambaram,extreme_rain,0,0,0.0
2023-01-25,Tambaram,platform_outage,0,0,0.0
2023-01-25,Tambaram,bandh,0,0,0.0
2023-01-25,Tambaram,heatwave,0,0,0.0
2023-01-25,Anna Nagar,heavy_rain,0,0,0.0
2023-01-25,Anna Nagar,extreme_rain,0,0,0.0
2023-01-25,Anna Nagar,platform_outage,0,0,0.0
2023-01-25,Anna Nagar,bandh,0,0,0.0
2023-01-25,Anna Nagar,heatwave,0,0,0.0
2023-01-25,T Nagar,heavy_rain,0,0,0.0
2023-01-25,T Nagar,extreme_rain,0,0,0.0
2023-01-25,T Nagar,platform_outage,0,0,0.0
2023-01-25,T Nagar,bandh,0,0,0.0
2023-01-25,T Nagar,heatwave,0,0,0.0
2023-01-25,Perungudi,heavy_rain,0,0,0.0
2023-01-25,Perungudi,extreme_rain,0,0,0.0
2023-01-25,Perungudi,platform_outage,0,0,0.0
2023-01-25,Perungudi,bandh,0,0,0.0
2023-01-25,Perungudi,heatwave,0,0,0.0
2023-01-26,Adyar,heavy_rain,1,4,58.94655347021269
2023-01-26,Adyar,extreme_rain,0,0,0.0
2023-01-26,Adyar,platform_outage,0,0,0.0
2023-01-26,Adyar,bandh,0,0,0.0
2023-01-26,Adyar,heatwave,0,0,0.0
2023-01-26,Velachery,heavy_rain,1,3,39.42455014344907
2023-01-26,Velachery,extreme_rain,0,0,0.0
2023-01-26,Velachery,platform_outage,0,0,0.0
2023-01-26,Velachery,bandh,0,0,0.0
2023-01-26,Velachery,heatwave,0,0,0.0
2023-01-26,Tambaram,heavy_rain,1,10,27.037010107093813
2023-01-26,Tambaram,extreme_rain,0,0,0.0
2023-01-26,Tambaram,platform_outage,0,0,0.0
2023-01-26,Tambaram,bandh,0,0,0.0
2023-01-26,Tambaram,heatwave,0,0,0.0
2023-01-26,Anna Nagar,heavy_rain,1,6,27.152908368853154
2023-01-26,Anna Nagar,extreme_rain,0,0,0.0
2023-01-26,Anna Nagar,platform_outage,0,0,0.0
2023-01-26,Anna Nagar,bandh,0,0,0.0
2023-01-26,Anna Nagar,heatwave,0,0,0.0
2023-01-26,T Nagar,heavy_rain,1,9,53.96893641976712
2023-01-26,T Nagar,extreme_rain,0,0,0.0
2023-01-26,T Nagar,platform_outage,0,0,0.0
2023-01-26,T Nagar,bandh,0,0,0.0
2023-01-26,T Nagar,heatwave,0,0,0.0
2023-01-26,Perungudi,heavy_rain,1,2,41.70160922219597
2023-01-26,Perungudi,extreme_rain,0,0,0.0
2023-01-26,Perungudi,platform_outage,0,0,0.0
2023-01-26,Perungudi,bandh,0,0,0.0
2023-01-26,Perungudi,heatwave,0,0,0.0
2023-01-27,Adyar,heavy_rain,0,0,0.0
2023-01-27,Adyar,extreme_rain,0,0,0.0
2023-01-27,Adyar,platform_outage,0,0,0.0
2023-01-27,Adyar,bandh,0,0,0.0
2023-01-27,Adyar,heatwave,0,0,0.0
2023-01-27,Velachery,heavy_rain,0,0,0.0
2023-01-27,Velachery,extreme_rain,0,0,0.0
2023-01-27,Velachery,platform_outage,0,0,0.0
2023-01-27,Velachery,bandh,0,0,0.0
2023-01-27,Velachery,heatwave,0,0,0.0
2023-01-27,Tambaram,heavy_rain,0,0,0.0
2023-01-27,Tambaram,extreme_rain,0,0,0.0
2023-01-27,Tambaram,platform_outage,0,0,0.0
2023-01-27,Tambaram,bandh,0,0,0.0
2023-01-27,Tambaram,heatwave,0,0,0.0
2023-01-27,Anna Nagar,heavy_rain,0,0,0.0
2023-01-27,Anna Nagar,extreme_rain,0,0,0.0
2023-01-27,Anna Nagar,platform_outage,0,0,0.0
2023-01-27,Anna Nagar,bandh,0,0,0.0
2023-01-27,Anna Nagar,heatwave,0,0,0.0
2023-01-27,T Nagar,heavy_rain,0,0,0.0
2023-01-27,T Nagar,extreme_rain,0,0,0.0
2023-01-27,T Nagar,platform_outage,0,0,0.0
2023-01-27,T Nagar,bandh,0,0,0.0
2023-01-27,T Nagar,heatwave,0,0,0.0
2023-01-27,Perungudi,heavy_rain,0,0,0.0
2023-01-27,Perungudi,extreme_rain,0,0,0.0
2023-01-27,Perungudi,platform_outage,0,0,0.0
2023-01-27,Perungudi,bandh,0,0,0.0
2023-01-27,Perungudi,heatwave,0,0,0.0
2023-01-28,Adyar,heavy_rain,0,0,0.0
2023-01-28,Adyar,extreme_rain,0,0,0.0
2023-01-28,Adyar,platform_outage,0,0,0.0
2023-01-28,Adyar,bandh,0,0,0.0
2023-01-28,Adyar,heatwave,0,0,0.0
2023-01-28,Velachery,heavy_rain,0,0,0.0
2023-01-28,Velachery,extreme_rain,0,0,0.0
2023-01-28,Velachery,platform_outage,0,0,0.0
2023-01-28,Velachery,bandh,0,0,0.0
2023-01-28,Velachery,heatwave,0,0,0.0
2023-01-28,Tambaram,heavy_rain,0,0,0.0
2023-01-28,Tambaram,extreme_rain,0,0,0.0
2023-01-28,Tambaram,platform_outage,0,0,0.0
2023-01-28,Tambaram,bandh,0,0,0.0
2023-01-28,Tambaram,heatwave,0,0,0.0
2023-01-28,Anna Nagar,heavy_rain,0,0,0.0
2023-01-28,Anna Nagar,extreme_rain,0,0,0.0
2023-01-28,Anna Nagar,platform_outage,0,0,0.0
2023-01-28,Anna Nagar,bandh,0,0,0.0
2023-01-28,Anna Nagar,heatwave,0,0,0.0
2023-01-28,T Nagar,heavy_rain,0,0,0.0
2023-01-28,T Nagar,extreme_rain,0,0,0.0
2023-01-28,T Nagar,platform_outage,0,0,0.0
2023-01-28,T Nagar,bandh,0,0,0.0
2023-01-28,T Nagar,heatwave,0,0,0.0
2023-01-28,Perungudi,heavy_rain,0,0,0.0
2023-01-28,Perungudi,extreme_rain,0,0,0.0
2023-01-28,Perungudi,platform_outage,0,0,0.0
2023-01-28,Perungudi,bandh,0,0,0.0
2023-01-28,Perungudi,heatwave,0,0,0.0
2023-01-29,Adyar,heavy_rain,0,0,0.0
2023-01-29,Adyar,extreme_rain,0,0,0.0
2023-01-29,Adyar,platform_outage,0,0,0.0
2023-01-29,Adyar,bandh,0,0,0.0
2023-01-29,Adyar,heatwave,0,0,0.0
2023-01-29,Velachery,heavy_rain,0,0,0.0
2023-01-29,Velachery,extreme_rain,0,0,0.0
2023-01-29,Velachery,platform_outage,0,0,0.0
2023-01-29,Velachery,bandh,0,0,0.0
2023-01-29,Velachery,heatwave,0,0,0.0
2023-01-29,Tambaram,heavy_rain,0,0,0.0
2023-01-29,Tambaram,extreme_rain,0,0,0.0
2023-01-29,Tambaram,platform_outage,0,0,0.0
2023-01-29,Tambaram,bandh,0,0,0.0
2023-01-29,Tambaram,heatwave,0,0,0.0
2023-01-29,Anna Nagar,heavy_rain,0,0,0.0
2023-01-29,Anna Nagar,extreme_rain,0,0,0.0
2023-01-29,Anna Nagar,platform_outage,0,0,0.0
2023-01-29,Anna Nagar,bandh,0,0,0.0
2023-01-29,Anna Nagar,heatwave,0,0,0.0
2023-01-29,T Nagar,heavy_rain,0,0,0.0
2023-01-29,T Nagar,extreme_rain,0,0,0.0
2023-01-29,T Nagar,platform_outage,0,0,0.0
2023-01-29,T Nagar,bandh,0,0,0.0
2023-01-29,T Nagar,heatwave,0,0,0.0
2023-01-29,Perungudi,heavy_rain,0,0,0.0
2023-01-29,Perungudi,extreme_rain,0,0,0.0
2023-01-29,Perungudi,platform_outage,0,0,0.0
2023-01-29,Perungudi,bandh,0,0,0.0
2023-01-29,Perungudi,heatwave,0,0,0.0
2023-01-30,Adyar,heavy_rain,0,0,0.0
2023-01-30,Adyar,extreme_rain,0,0,0.0
2023-01-30,Adyar,platform_outage,0,0,0.0
2023-01-30,Adyar,bandh,0,0,0.0
2023-01-30,Adyar,heatwave,0,0,0.0
2023-01-30,Velachery,heavy_rain,0,0,0.0
2023-01-30,Velachery,extreme_rain,0,0,0.0
2023-01-30,Velachery,platform_outage,0,0,0.0
2023-01-30,Velachery,bandh,0,0,0.0
2023-01-30,Velachery,heatwave,0,0,0.0
2023-01-30,Tambaram,heavy_rain,0,0,0.0
2023-01-30,Tambaram,extreme_rain,0,0,0.0
2023-01-30,Tambaram,platform_outage,0,0,0.0
2023-01-30,Tambaram,bandh,0,0,0.0
2023-01-30,Tambaram,heatwave,0,0,0.0
2023-01-30,Anna Nagar,heavy_rain,0,0,0.0
2023-01-30,Anna Nagar,extreme_rain,0,0,0.0
2023-01-30,Anna Nagar,platform_outage,0,0,0.0
2023-01-30,Anna Nagar,bandh,0,0,0.0
2023-01-30,Anna Nagar,heatwave,0,0,0.0
2023-01-30,T Nagar,heavy_rain,0,0,0.0
2023-01-30,T Nagar,extreme_rain,0,0,0.0
2023-01-30,T Nagar,platform_outage,0,0,0.0
2023-01-30,T Nagar,bandh,0,0,0.0
2023-01-30,T Nagar,heatwave,0,0,0.0
2023-01-30,Perungudi,heavy_rain,0,0,0.0
2023-01-30,Perungudi,extreme_rain,0,0,0.0
2023-01-30,Perungudi,platform_outage,0,0,0.0
2023-01-30,Perungudi,bandh,0,0,0.0
2023-01-30,Perungudi,heatwave,0,0,0.0
2023-01-31,Adyar,heavy_rain,0,0,0.0
2023-01-31,Adyar,extreme_rain,0,0,0.0
2023-01-31,Adyar,platform_outage,0,0,0.0
2023-01-31,Adyar,bandh,0,0,0.0
2023-01-31,Adyar,heatwave,0,0,0.0
2023-01-31,Velachery,heavy_rain,0,0,0.0
2023-01-31,Velachery,extreme_rain,0,0,0.0
2023-01-31,Velachery,platform_outage,0,0,0.0
2023-01-31,Velachery,bandh,0,0,0.0
2023-01-31,Velachery,heatwave,0,0,0.0
2023-01-31,Tambaram,heavy_rain,0,0,0.0
2023-01-31,Tambaram,extreme_rain,0,0,0.0
2023-01-31,Tambaram,platform_outage,0,0,0.0
2023-01-31,Tambaram,bandh,0,0,0.0
2023-01-31,Tambaram,heatwave,0,0,0.0
2023-01-31,Anna Nagar,heavy_rain,0,0,0.0
2023-01-31,Anna Nagar,extreme_rain,0,0,0.0
2023-01-31,Anna Nagar,platform_outage,0,0,0.0
2023-01-31,Anna Nagar,bandh,0,0,0.0
2023-01-31,Anna Nagar,heatwave,0,0,0.0
2023-01-31,T Nagar,heavy_rain,0,0,0.0
2023-01-31,T Nagar,extreme_rain,0,0,0.0
2023-01-31,T Nagar,platform_outage,0,0,0.0
2023-01-31,T Nagar,bandh,0,0,0.0
2023-01-31,T Nagar,heatwave,0,0,0.0
2023-01-31,Perungudi,heavy_rain,0,0,0.0
2023-01-31,Perungudi,extreme_rain,0,0,0.0
2023-01-31,Perungudi,platform_outage,0,0,0.0
2023-01-31,Perungudi,bandh,0,0,0.0
2023-01-31,Perungudi,heatwave,0,0,0.0
2023-02-01,Adyar,heavy_rain,0,0,0.0
2023-02-01,Adyar,extreme_rain,0,0,0.0
2023-02-01,Adyar,platform_outage,0,0,0.0
2023-02-01,Adyar,bandh,0,0,0.0
2023-02-01,Adyar,heatwave,0,0,0.0
2023-02-01,Velachery,heavy_rain,0,0,0.0
2023-02-01,Velachery,extreme_rain,0,0,0.0
2023-02-01,Velachery,platform_outage,0,0,0.0
2023-02-01,Velachery,bandh,0,0,0.0
2023-02-01,Velachery,heatwave,0,0,0.0
2023-02-01,Tambaram,heavy_rain,0,0,0.0
2023-02-01,Tambaram,extreme_rain,0,0,0.0
2023-02-01,Tambaram,platform_outage,0,0,0.0
2023-02-01,Tambaram,bandh,0,0,0.0
2023-02-01,Tambaram,heatwave,0,0,0.0
2023-02-01,Anna Nagar,heavy_rain,0,0,0.0
2023-02-01,Anna Nagar,extreme_rain,0,0,0.0
2023-02-01,Anna Nagar,platform_outage,0,0,0.0
2023-02-01,Anna Nagar,bandh,0,0,0.0
2023-02-01,Anna Nagar,heatwave,0,0,0.0
2023-02-01,T Nagar,heavy_rain,0,0,0.0
2023-02-01,T Nagar,extreme_rain,0,0,0.0
2023-02-01,T Nagar,platform_outage,0,0,0.0
2023-02-01,T Nagar,bandh,0,0,0.0
2023-02-01,T Nagar,heatwave,0,0,0.0
2023-02-01,Perungudi,heavy_rain,0,0,0.0
2023-02-01,Perungudi,extreme_rain,0,0,0.0
2023-02-01,Perungudi,platform_outage,0,0,0.0
2023-02-01,Perungudi,bandh,0,0,0.0
2023-02-01,Perungudi,heatwave,0,0,0.0
2023-02-02,Adyar,heavy_rain,0,0,0.0
2023-02-02,Adyar,extreme_rain,0,0,0.0
2023-02-02,Adyar,platform_outage,0,0,0.0
2023-02-02,Adyar,bandh,0,0,0.0
2023-02-02,Adyar,heatwave,0,0,0.0
2023-02-02,Velachery,heavy_rain,0,0,0.0
2023-02-02,Velachery,extreme_rain,0,0,0.0
2023-02-02,Velachery,platform_outage,0,0,0.0
2023-02-02,Velachery,bandh,0,0,0.0
2023-02-02,Velachery,heatwave,0,0,0.0
2023-02-02,Tambaram,heavy_rain,0,0,0.0
2023-02-02,Tambaram,extreme_rain,0,0,0.0
2023-02-02,Tambaram,platform_outage,0,0,0.0
2023-02-02,Tambaram,bandh,0,0,0.0
2023-02-02,Tambaram,heatwave,0,0,0.0
2023-02-02,Anna Nagar,heavy_rain,0,0,0.0
2023-02-02,Anna Nagar,extreme_rain,0,0,0.0
2023-02-02,Anna Nagar,platform_outage,0,0,0.0
2023-02-02,Anna Nagar,bandh,0,0,0.0
2023-02-02,Anna Nagar,heatwave,0,0,0.0
2023-02-02,T Nagar,heavy_rain,0,0,0.0
2023-02-02,T Nagar,extreme_rain,0,0,0.0
2023-02-02,T Nagar,platform_outage,0,0,0.0
2023-02-02,T Nagar,bandh,0,0,0.0
2023-02-02,T Nagar,heatwave,0,0,0.0
2023-02-02,Perungudi,heavy_rain,0,0,0.0
2023-02-02,Perungudi,extreme_rain,0,0,0.0
2023-02-02,Perungudi,platform_outage,0,0,0.0
2023-02-02,Perungudi,bandh,0,0,0.0
2023-02-02,Perungudi,heatwave,0,0,0.0
2023-02-03,Adyar,heavy_rain,0,0,0.0
2023-02-03,Adyar,extreme_rain,0,0,0.0
2023-02-03,Adyar,platform_outage,0,0,0.0
2023-02-03,Adyar,bandh,0,0,0.0
2023-02-03,Adyar,heatwave,0,0,0.0
2023-02-03,Velachery,heavy_rain,0,0,0.0
2023-02-03,Velachery,extreme_rain,0,0,0.0
2023-02-03,Velachery,platform_outage,0,0,0.0
2023-02-03,Velachery,bandh,0,0,0.0
2023-02-03,Velachery,heatwave,0,0,0.0
2023-02-03,Tambaram,heavy_rain,0,0,0.0
2023-02-03,Tambaram,extreme_rain,0,0,0.0
2023-02-03,Tambaram,platform_outage,0,0,0.0
2023-02-03,Tambaram,bandh,0,0,0.0
2023-02-03,Tambaram,heatwave,0,0,0.0
2023-02-03,Anna Nagar,heavy_rain,0,0,0.0
2023-02-03,Anna Nagar,extreme_rain,0,0,0.0
2023-02-03,Anna Nagar,platform_outage,0,0,0.0
2023-02-03,Anna Nagar,bandh,0,0,0.0
2023-02-03,Anna Nagar,heatwave,0,0,0.0
2023-02-03,T Nagar,heavy_rain,0,0,0.0
2023-02-03,T Nagar,extreme_rain,0,0,0.0
2023-02-03,T Nagar,platform_outage,0,0,0.0
2023-02-03,T Nagar,bandh,0,0,0.0
2023-02-03,T Nagar,heatwave,0,0,0.0
2023-02-03,Perungudi,heavy_rain,0,0,0.0
2023-02-03,Perungudi,extreme_rain,0,0,0.0
2023-02-03,Perungudi,platform_outage,0,0,0.0
2023-02-03,Perungudi,bandh,0,0,0.0
2023-02-03,Perungudi,heatwave,0,0,0.0
2023-02-04,Adyar,heavy_rain,0,0,0.0
2023-02-04,Adyar,extreme_rain,0,0,0.0
2023-02-04,Adyar,platform_outage,0,0,0.0
2023-02-04,Adyar,bandh,0,0,0.0
2023-02-04,Adyar,heatwave,0,0,0.0
2023-02-04,Velachery,heavy_rain,0,0,0.0
2023-02-04,Velachery,extreme_rain,0,0,0.0
2023-02-04,Velachery,platform_outage,0,0,0.0
2023-02-04,Velachery,bandh,0,0,0.0
2023-02-04,Velachery,heatwave,0,0,0.0
2023-02-04,Tambaram,heavy_rain,0,0,0.0
2023-02-04,Tambaram,extreme_rain,0,0,0.0
2023-02-04,Tambaram,platform_outage,0,0,0.0
2023-02-04,Tambaram,bandh,0,0,0.0
2023-02-04,Tambaram,heatwave,0,0,0.0
2023-02-04,Anna Nagar,heavy_rain,0,0,0.0
